name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_32_2_220_61952_3458_224256,7225344,1936308052.26,32,256,256,1,128,220,128,61952,64,3458,1,224256
arch_64_14_184_60928_2188_146432,1032192,1932232876.38,64,1792,1792,1,128,184,128,60928,64,2188,1,146432
arch_64_10_220_16640_3080_50176,1605632,1538514432.32,64,1280,1280,1,128,220,128,16640,64,3080,1,50176
arch_64_26_188_63744_3198_13312,602112,1771862764.06,64,3328,3328,1,128,188,128,63744,64,3198,1,13312
arch_64_14_248_18688_3220_220160,1032192,1750372299.9,64,1792,1792,1,128,248,128,18688,64,3220,1,220160
arch_64_10_128_37632_4068_200704,1605632,1433597839.44,64,1280,1280,1,128,128,128,37632,64,4068,1,200704
arch_4_18_86_52736_2674_230400,911873,2533003393.29,4,2304,2304,1,128,86,128,52736,64,2674,1,230400
arch_32_24_180_33536_3298_19456,602112,2503585449.81,32,3072,3072,1,128,180,128,33536,64,3298,1,19456
arch_64_24_146_1024_470_139264,1755444,2795303897.41,64,3072,3072,1,128,146,128,1024,64,470,1,139264
arch_32_16_16_58112_3164_40960,903168,2110910444.7,32,2048,2048,1,128,16,128,58112,64,3164,1,40960
arch_16_10_202_65024_2296_152576,1605632,1609419015.72,16,1280,1280,1,128,202,128,65024,64,2296,1,152576
arch_64_6_36_8192_1702_56320,2408448,1395135126.83,64,768,768,1,128,36,128,8192,64,1702,1,56320
arch_8_12_98_28672_4018_144384,1204224,1239187475.94,8,1536,1536,1,128,98,128,28672,64,4018,1,144384
arch_64_20_70_22272_396_57344,802816,1508207542.03,64,2560,2560,1,128,70,128,22272,64,396,1,57344
arch_16_20_242_53760_598_198656,1740596,3873355539.3,16,2560,2560,1,128,242,128,53760,64,598,1,198656
arch_16_16_250_46848_3752_3072,903168,3204238033.05,16,2048,2048,1,128,250,128,46848,64,3752,1,3072
arch_32_32_182_9216_1342_125952,1009972,2005519492.5,32,4096,4096,1,128,182,128,9216,64,1342,1,125952
arch_64_28_52_26368_3150_164864,516096,2033765052.46,64,3584,3584,1,128,52,128,26368,64,3150,1,164864
arch_16_28_38_43264_2558_27648,516096,2005332521.17,16,3584,3584,1,128,38,128,43264,64,2558,1,27648
arch_16_6_246_13056_1134_118784,2408448,1413539490.09,16,768,768,1,128,246,128,13056,64,1134,1,118784
arch_32_12_180_11008_1216_176128,1204224,1322017920.64,32,1536,1536,1,128,180,128,11008,64,1216,1,176128
arch_64_14_42_42240_3116_59392,1032192,2229206142.39,64,1792,1792,1,128,42,128,42240,64,3116,1,59392
arch_64_22_86_59904_2404_194560,688128,2305466144.48,64,2816,2816,1,128,86,128,59904,64,2404,1,194560
arch_8_20_70_53248_1442_15360,802816,1771930804.74,8,2560,2560,1,128,70,128,53248,64,1442,1,15360
arch_64_18_156_3584_426_81920,2994074,3977353737.81,64,2304,2304,1,128,156,128,3584,64,426,1,81920
arch_64_24_2_18944_540_142336,602112,2112237506.25,64,3072,3072,1,128,2,128,18944,64,540,1,142336
arch_1_20_206_58880_3168_88064,802816,1550751804.46,1,2560,2560,1,128,206,128,58880,64,3168,1,88064
arch_64_30_34_50944_3296_35840,516096,2074818430.39,64,3840,3840,1,128,34,128,50944,64,3296,1,35840
arch_64_22_166_62720_2104_69632,688128,2727533497.89,64,2816,2816,1,128,166,128,62720,64,2104,1,69632
arch_8_8_52_64512_1296_43008,1806336,2447211572.1,8,1024,1024,1,128,52,128,64512,64,1296,1,43008
arch_16_8_162_39680_3590_236544,1806336,1650670775.32,16,1024,1024,1,128,162,128,39680,64,3590,1,236544
arch_64_14_146_8192_3768_128000,1032192,1838026308.82,64,1792,1792,1,128,146,128,8192,64,3768,1,128000
arch_64_12_154_26880_828_205824,1204224,2108181429.39,64,1536,1536,1,128,154,128,26880,64,828,1,205824
arch_64_26_46_36864_166_192512,602112,2735785372.3,64,3328,3328,1,128,46,128,36864,64,166,1,192512
arch_64_12_198_8448_3204_232448,1204224,1516065536.16,64,1536,1536,1,128,198,128,8448,64,3204,1,232448
arch_64_8_38_8704_1268_98304,2994074,4213280833.37,64,1024,1024,1,128,38,128,8704,64,1268,1,98304
arch_16_18_42_61184_628_250880,802816,1985324760.12,16,2304,2304,1,128,42,128,61184,64,628,1,250880
arch_8_12_232_52992_1026_214016,1204224,1929265880.76,8,1536,1536,1,128,232,128,52992,64,1026,1,214016
arch_64_10_226_9984_902_64512,1605632,1330871446.51,64,1280,1280,1,128,226,128,9984,64,902,1,64512
arch_32_2_30_18432_2314_19456,7225344,2153103612.14,32,256,256,1,128,30,128,18432,64,2314,1,19456
arch_16_12_126_49152_1812_5120,1204224,2807180801.93,16,1536,1536,1,128,126,128,49152,64,1812,1,5120
arch_16_16_106_15360_3852_156672,903168,1340977445.31,16,2048,2048,1,128,106,128,15360,64,3852,1,156672
arch_64_28_204_48640_2818_6144,798720,2865936812.38,64,3584,3584,1,128,204,128,48640,64,2818,1,6144
arch_64_12_168_53760_1216_254976,1204224,2432790409.65,64,1536,1536,1,128,168,128,53760,64,1216,1,254976
arch_64_8_140_53248_236_131072,1806336,2045929532.46,64,1024,1024,1,128,140,128,53248,64,236,1,131072
arch_16_20_38_47872_468_78848,2994074,7168496390.75,16,2560,2560,1,128,38,128,47872,64,468,1,78848
arch_64_30_48_3072_1630_31744,3549594,4948022052.02,64,3840,3840,1,128,48,128,3072,64,1630,1,31744
arch_32_12_168_33536_2718_46080,1204224,1789304578.57,32,1536,1536,1,128,168,128,33536,64,2718,1,46080
arch_32_14_168_55808_1008_140288,1032192,2628535993.25,32,1792,1792,1,128,168,128,55808,64,1008,1,140288
arch_32_18_10_23808_2842_77824,2994074,4616462420.9,32,2304,2304,1,128,10,128,23808,64,2842,1,77824
arch_64_28_60_23552_1148_194560,516096,2064557366.03,64,3584,3584,1,128,60,128,23552,64,1148,1,194560
arch_32_20_94_63488_2506_90112,802816,1771739648.0,32,2560,2560,1,128,94,128,63488,64,2506,1,90112
arch_32_16_248_44544_2252_80896,903168,1666417092.82,32,2048,2048,1,128,248,128,44544,64,2252,1,80896
arch_64_8_180_13824_1100_152576,1806336,1395499553.45,64,1024,1024,1,128,180,128,13824,64,1100,1,152576
arch_32_26_106_36352_3968_222208,602112,1376716450.09,32,3328,3328,1,128,106,128,36352,64,3968,1,222208
arch_64_6_250_1280_3236_244736,2408448,2013937932.86,64,768,768,1,128,250,128,1280,64,3236,1,244736
arch_16_18_256_6656_3772_69632,802816,1115080564.74,16,2304,2304,1,128,256,128,6656,64,3772,1,69632
arch_32_6_66_512_316_25600,3962061,5361866777.73,32,768,768,1,128,66,128,512,64,316,1,25600
arch_64_32_160_42496_2272_34816,451584,2001561728.64,64,4096,4096,1,128,160,128,42496,64,2272,1,34816
arch_4_22_94_1024_3420_92160,1817908,3321626143.84,4,2816,2816,1,128,94,128,1024,64,3420,1,92160
arch_64_4_222_12544_1756_236544,3612672,1614697842.49,64,512,512,1,128,222,128,12544,64,1756,1,236544
arch_16_8_202_50432_3116_198656,1806336,2065471684.5,16,1024,1024,1,128,202,128,50432,64,3116,1,198656
arch_8_28_194_24576_2600_54272,516096,1603177581.67,8,3584,3584,1,128,194,128,24576,64,2600,1,54272
arch_32_14_234_19968_1634_50176,1032192,1847688767.36,32,1792,1792,1,128,234,128,19968,64,1634,1,50176
arch_32_6_212_55808_240_160768,2408448,2136595093.23,32,768,768,1,128,212,128,55808,64,240,1,160768
arch_64_10_54_29952_3280_239616,1605632,1561276864.0,64,1280,1280,1,128,54,128,29952,64,3280,1,239616
arch_1_20_142_39168_1720_117760,802816,1627993598.71,1,2560,2560,1,128,142,128,39168,64,1720,1,117760
arch_64_18_14_44800_1034_37888,802816,1988691880.52,64,2304,2304,1,128,14,128,44800,64,1034,1,37888
arch_64_32_150_39424_2102_150528,451584,1380832318.39,64,4096,4096,1,128,150,128,39424,64,2102,1,150528
arch_16_28_28_49664_2778_198656,516096,1655484477.75,16,3584,3584,1,128,28,128,49664,64,2778,1,198656
arch_64_12_248_21760_2466_160768,1204224,1387228268.06,64,1536,1536,1,128,248,128,21760,64,2466,1,160768
arch_32_12_118_55040_3176_97280,1204224,1562944170.13,32,1536,1536,1,128,118,128,55040,64,3176,1,97280
arch_64_18_240_27392_1524_215040,802816,1391461418.45,64,2304,2304,1,128,240,128,27392,64,1524,1,215040
arch_32_14_186_30208_2130_194560,1032192,1922836543.04,32,1792,1792,1,128,186,128,30208,64,2130,1,194560
arch_32_8_240_12544_1120_38912,1806336,1754082122.61,32,1024,1024,1,128,240,128,12544,64,1120,1,38912
arch_64_10_104_48896_2384_204800,1605632,1388459614.23,64,1280,1280,1,128,104,128,48896,64,2384,1,204800
arch_16_20_218_49152_326_202752,802816,1918955703.96,16,2560,2560,1,128,218,128,49152,64,326,1,202752
arch_32_16_18_8448_2178_191488,903168,2397649159.4,32,2048,2048,1,128,18,128,8448,64,2178,1,191488
arch_16_20_142_56576_68_138240,802816,3594833497.41,16,2560,2560,1,128,142,128,56576,64,68,1,138240
arch_64_28_66_256_1464_151552,3389133,4796507189.19,64,3584,3584,1,128,66,128,256,64,1464,1,151552
arch_16_20_210_29696_4094_93184,802816,1470517065.33,16,2560,2560,1,128,210,128,29696,64,4094,1,93184
arch_64_6_210_9216_1560_215040,2408448,1458590477.51,64,768,768,1,128,210,128,9216,64,1560,1,215040
arch_64_8_220_46848_1164_5120,1806336,1964709746.49,64,1024,1024,1,128,220,128,46848,64,1164,1,5120
arch_64_32_236_56320_2068_257024,911872,2286713747.94,64,4096,4096,1,128,236,128,56320,64,2068,1,257024
arch_64_18_132_56320_562_12288,802816,3964682985.49,64,2304,2304,1,128,132,128,56320,64,562,1,12288
arch_16_30_230_42496_152_150528,516096,2417519328.64,16,3840,3840,1,128,230,128,42496,64,152,1,150528
arch_64_32_156_26624_1588_119808,451584,1342281854.07,64,4096,4096,1,128,156,128,26624,64,1588,1,119808
arch_16_32_86_28672_3448_143360,451584,1291110005.39,16,4096,4096,1,128,86,128,28672,64,3448,1,143360
arch_64_32_162_4864_560_114688,3469415,4511579172.02,64,4096,4096,1,128,162,128,4864,64,560,1,114688
