name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_16_28_228_65280_3162_196608,13210,26556776.76,16,3584,3584,1,128,228,128,65280,64,3162,1,196608
arch_64_12_202_49664_3542_143360,13210,23725496.76,64,1536,1536,1,128,202,128,49664,64,3542,1,143360
arch_64_2_192_52224_1980_164864,63504,28276578.93,64,256,256,1,128,192,128,52224,64,1980,1,164864
arch_64_16_58_39936_2336_87040,13210,26438720.95,64,2048,2048,1,128,58,128,39936,64,2336,1,87040
arch_64_16_104_30208_342_109568,13210,26507389.21,64,2048,2048,1,128,104,128,30208,64,342,1,109568
arch_64_2_40_58624_3578_169984,63504,31902803.62,64,256,256,1,128,40,128,58624,64,3578,1,169984
arch_64_18_144_19968_308_116736,13210,26084939.6,64,2304,2304,1,128,144,128,19968,64,308,1,116736
arch_64_26_198_65024_1724_114688,13210,22597356.02,64,3328,3328,1,128,198,128,65024,64,1724,1,114688
arch_64_18_66_8448_2752_58368,13210,24090793.96,64,2304,2304,1,128,66,128,8448,64,2752,1,58368
arch_64_16_22_1792_1996_240640,13210,23877863.4,64,2048,2048,1,128,22,128,1792,64,1996,1,240640
arch_16_4_54_7168_2520_73728,31752,25312047.29,16,512,512,1,128,54,128,7168,64,2520,1,73728
arch_32_26_160_17920_2318_171008,13210,22215103.03,32,3328,3328,1,128,160,128,17920,64,2318,1,171008
arch_32_4_174_14848_2552_35840,31752,29198359.99,32,512,512,1,128,174,128,14848,64,2552,1,35840
arch_16_8_46_18688_284_49152,15876,27092572.43,16,1024,1024,1,128,46,128,18688,64,284,1,49152
arch_8_8_248_22016_2224_252928,15876,25053549.95,8,1024,1024,1,128,248,128,22016,64,2224,1,252928
arch_64_16_244_11008_1490_22528,13210,23651271.53,64,2048,2048,1,128,244,128,11008,64,1490,1,22528
arch_32_28_78_46336_1702_160768,13210,26201989.84,32,3584,3584,1,128,78,128,46336,64,1702,1,160768
arch_4_20_134_40448_2984_131072,13210,24915933.63,4,2560,2560,1,128,134,128,40448,64,2984,1,131072
arch_16_20_88_5888_3788_196608,13210,24586215.4,16,2560,2560,1,128,88,128,5888,64,3788,1,196608
arch_8_4_98_49664_2996_188416,31752,25777432.6,8,512,512,1,128,98,128,49664,64,2996,1,188416
arch_32_24_230_58112_2202_72704,13210,24813650.95,32,3072,3072,1,128,230,128,58112,64,2202,1,72704
arch_16_8_8_61952_2276_84992,16128,35538270.39,16,1024,1024,1,128,8,128,61952,64,2276,1,84992
arch_64_18_110_47616_742_18432,13210,22794659.41,64,2304,2304,1,128,110,128,47616,64,742,1,18432
arch_32_28_122_45312_200_145408,13210,32194553.55,32,3584,3584,1,128,122,128,45312,64,200,1,145408
arch_16_22_14_28672_2734_96256,13210,28373337.89,16,2816,2816,1,128,14,128,28672,64,2734,1,96256
arch_32_24_114_11264_184_35840,62976,75285574.37,32,3072,3072,1,128,114,128,11264,64,184,1,35840
arch_32_8_218_38912_3990_227328,15876,24380798.21,32,1024,1024,1,128,218,128,38912,64,3990,1,227328
arch_64_6_162_3584_240_24576,21168,26377486.07,64,768,768,1,128,162,128,3584,64,240,1,24576
arch_8_20_52_55296_3116_229376,13210,25345892.58,8,2560,2560,1,128,52,128,55296,64,3116,1,229376
arch_16_2_142_12032_2014_95232,63504,27192904.21,16,256,256,1,128,142,128,12032,64,2014,1,95232
arch_64_4_106_35584_238_151552,31752,30997140.9,64,512,512,1,128,106,128,35584,64,238,1,151552
arch_64_18_250_5888_952_72704,13210,22181230.25,64,2304,2304,1,128,250,128,5888,64,952,1,72704
arch_8_14_168_56064_1372_48128,14151,29320182.15,8,1792,1792,1,128,168,128,56064,64,1372,1,48128
arch_32_26_100_512_2814_128000,21504,30502117.42,32,3328,3328,1,128,100,128,512,64,2814,1,128000
arch_64_24_208_29184_3236_111616,13210,22099953.29,64,3072,3072,1,128,208,128,29184,64,3236,1,111616
arch_64_24_32_24832_3852_93184,13210,32480537.73,64,3072,3072,1,128,32,128,24832,64,3852,1,93184
arch_32_18_28_13312_660_137216,13210,23547689.85,32,2304,2304,1,128,28,128,13312,64,660,1,137216
arch_16_32_120_8704_2786_185344,13210,24836054.45,16,4096,4096,1,128,120,128,8704,64,2786,1,185344
arch_32_22_218_27392_2408_123904,13210,24150476.34,32,2816,2816,1,128,218,128,27392,64,2408,1,123904
arch_8_14_188_42240_660_65536,13210,27779098.43,8,1792,1792,1,128,188,128,42240,64,660,1,65536
arch_32_32_250_28160_4032_30720,13210,27433672.81,32,4096,4096,1,128,250,128,28160,64,4032,1,30720
arch_64_10_140_50432_2272_198656,14112,25552328.86,64,1280,1280,1,128,140,128,50432,64,2272,1,198656
arch_64_4_132_39424_2998_89088,31752,25516521.02,64,512,512,1,128,132,128,39424,64,2998,1,89088
arch_64_8_60_10496_1596_5120,20410,41841752.2,64,1024,1024,1,128,60,128,10496,64,1596,1,5120
arch_32_26_250_65536_2534_158720,13210,22753871.01,32,3328,3328,1,128,250,128,65536,64,2534,1,158720
arch_8_32_38_2560_2258_16384,14151,25010257.39,8,4096,4096,1,128,38,128,2560,64,2258,1,16384
arch_64_4_24_64512_500_16384,31752,33072114.45,64,512,512,1,128,24,128,64512,64,500,1,16384
arch_64_10_252_55552_1240_183296,14112,25465201.03,64,1280,1280,1,128,252,128,55552,64,1240,1,183296
