name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_16_28_228_65280_3162_196608,516096,1755017154.89,16,3584,3584,1,128,228,128,65280,64,3162,1,196608
arch_64_12_202_49664_3542_143360,1204224,1438760739.54,64,1536,1536,1,128,202,128,49664,64,3542,1,143360
arch_64_2_192_52224_1980_164864,7225344,1940824013.83,64,256,256,1,128,192,128,52224,64,1980,1,164864
arch_64_16_58_39936_2336_87040,903168,1459913713.21,64,2048,2048,1,128,58,128,39936,64,2336,1,87040
arch_64_16_104_30208_342_109568,903168,1558337785.25,64,2048,2048,1,128,104,128,30208,64,342,1,109568
arch_64_2_40_58624_3578_169984,7225344,1930945211.82,64,256,256,1,128,40,128,58624,64,3578,1,169984
arch_64_18_144_19968_308_116736,802816,1353451448.92,64,2304,2304,1,128,144,128,19968,64,308,1,116736
arch_64_26_198_65024_1724_114688,602112,1516983995.82,64,3328,3328,1,128,198,128,65024,64,1724,1,114688
arch_64_18_66_8448_2752_58368,3407668,4574046420.26,64,2304,2304,1,128,66,128,8448,64,2752,1,58368
arch_64_16_22_1792_1996_240640,3349095,4571375739.18,64,2048,2048,1,128,22,128,1792,64,1996,1,240640
arch_16_4_54_7168_2520_73728,3612672,4763353394.81,16,512,512,1,128,54,128,7168,64,2520,1,73728
arch_32_26_160_17920_2318_171008,3349095,4255783289.09,32,3328,3328,1,128,160,128,17920,64,2318,1,171008
arch_32_4_174_14848_2552_35840,11625063,13057160818.81,32,512,512,1,128,174,128,14848,64,2552,1,35840
arch_16_8_46_18688_284_49152,11625063,12997007019.1,16,1024,1024,1,128,46,128,18688,64,284,1,49152
arch_8_8_248_22016_2224_252928,1806336,2775865340.78,8,1024,1024,1,128,248,128,22016,64,2224,1,252928
arch_64_16_244_11008_1490_22528,903168,1492330164.42,64,2048,2048,1,128,244,128,11008,64,1490,1,22528
