name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_16_28_228_65280_3162_196608,13159,13818234.53,16,3584,3584,1,128,228,128,65280,64,3162,1,196608
arch_64_12_202_49664_3542_143360,13159,13731187.78,64,1536,1536,1,128,202,128,49664,64,3542,1,143360
arch_64_2_192_52224_1980_164864,13159,13785787.82,64,256,256,1,128,192,128,52224,64,1980,1,164864
arch_64_16_58_39936_2336_87040,13159,13644247.48,64,2048,2048,1,128,58,128,39936,64,2336,1,87040
arch_64_16_104_30208_342_109568,13159,13582854.91,64,2048,2048,1,128,104,128,30208,64,342,1,109568
arch_64_2_40_58624_3578_169984,13159,13821081.09,64,256,256,1,128,40,128,58624,64,3578,1,169984
arch_64_18_144_19968_308_116736,13159,13542722.57,64,2304,2304,1,128,144,128,19968,64,308,1,116736
arch_64_26_198_65024_1724_114688,13159,13837007.28,64,3328,3328,1,128,198,128,65024,64,1724,1,114688
arch_64_18_66_8448_2752_58368,13159,13441321.97,64,2304,2304,1,128,66,128,8448,64,2752,1,58368
arch_64_16_22_1792_1996_240640,13159,13425874.97,64,2048,2048,1,128,22,128,1792,64,1996,1,240640
arch_16_4_54_7168_2520_73728,13159,13469723.98,16,512,512,1,128,54,128,7168,64,2520,1,73728
arch_32_26_160_17920_2318_171008,13159,13509997.83,32,3328,3328,1,128,160,128,17920,64,2318,1,171008
arch_32_4_174_14848_2552_35840,13159,13524673.93,32,512,512,1,128,174,128,14848,64,2552,1,35840
arch_16_8_46_18688_284_49152,13159,13530062.47,16,1024,1024,1,128,46,128,18688,64,284,1,49152
arch_8_8_248_22016_2224_252928,13159,13556218.85,8,1024,1024,1,128,248,128,22016,64,2224,1,252928
arch_64_16_244_11008_1490_22528,13159,13487435.42,64,2048,2048,1,128,244,128,11008,64,1490,1,22528
arch_32_28_78_46336_1702_160768,13159,13711836.14,32,3584,3584,1,128,78,128,46336,64,1702,1,160768
arch_4_20_134_40448_2984_131072,13159,13652226.41,4,2560,2560,1,128,134,128,40448,64,2984,1,131072
arch_16_20_88_5888_3788_196608,13159,13431475.46,16,2560,2560,1,128,88,128,5888,64,3788,1,196608
arch_8_4_98_49664_2996_188416,13159,13750417.05,8,512,512,1,128,98,128,49664,64,2996,1,188416
arch_32_24_230_58112_2202_72704,13159,13766533.79,32,3072,3072,1,128,230,128,58112,64,2202,1,72704
arch_16_8_8_61952_2276_84992,13159,13799885.19,16,1024,1024,1,128,8,128,61952,64,2276,1,84992
arch_64_18_110_47616_742_18432,13159,13715016.04,64,2304,2304,1,128,110,128,47616,64,742,1,18432
arch_32_28_122_45312_200_145408,13159,13705756.06,32,3584,3584,1,128,122,128,45312,64,200,1,145408
arch_16_22_14_28672_2734_96256,13159,13578636.06,16,2816,2816,1,128,14,128,28672,64,2734,1,96256
arch_32_24_114_11264_184_35840,13159,13481656.52,32,3072,3072,1,128,114,128,11264,64,184,1,35840
arch_32_8_218_38912_3990_227328,13159,13665195.74,32,1024,1024,1,128,218,128,38912,64,3990,1,227328
arch_64_6_162_3584_240_24576,13159,13446749.75,64,768,768,1,128,162,128,3584,64,240,1,24576
arch_8_20_52_55296_3116_229376,13159,13749130.93,8,2560,2560,1,128,52,128,55296,64,3116,1,229376
arch_16_2_142_12032_2014_95232,13159,13521802.29,16,256,256,1,128,142,128,12032,64,2014,1,95232
arch_64_4_106_35584_238_151552,13159,13653121.13,64,512,512,1,128,106,128,35584,64,238,1,151552
arch_64_18_250_5888_952_72704,13159,13456827.5,64,2304,2304,1,128,250,128,5888,64,952,1,72704
arch_8_14_168_56064_1372_48128,13159,13779543.8,8,1792,1792,1,128,168,128,56064,64,1372,1,48128
arch_32_26_100_512_2814_128000,13159,13419491.86,32,3328,3328,1,128,100,128,512,64,2814,1,128000
arch_64_24_208_29184_3236_111616,13159,13581812.58,64,3072,3072,1,128,208,128,29184,64,3236,1,111616
arch_64_24_32_24832_3852_93184,13159,13548340.42,64,3072,3072,1,128,32,128,24832,64,3852,1,93184
arch_32_18_28_13312_660_137216,13159,13496136.2,32,2304,2304,1,128,28,128,13312,64,660,1,137216
arch_16_32_120_8704_2786_185344,13159,13444532.58,16,4096,4096,1,128,120,128,8704,64,2786,1,185344
arch_32_22_218_27392_2408_123904,13159,13570370.25,32,2816,2816,1,128,218,128,27392,64,2408,1,123904
arch_8_14_188_42240_660_65536,13159,13692081.69,8,1792,1792,1,128,188,128,42240,64,660,1,65536
arch_32_32_250_28160_4032_30720,13159,13567985.85,32,4096,4096,1,128,250,128,28160,64,4032,1,30720
arch_64_10_140_50432_2272_198656,13159,13734382.31,64,1280,1280,1,128,140,128,50432,64,2272,1,198656
arch_64_4_132_39424_2998_89088,13159,13682776.44,64,512,512,1,128,132,128,39424,64,2998,1,89088
arch_64_8_60_10496_1596_5120,13159,13479337.81,64,1024,1024,1,128,60,128,10496,64,1596,1,5120
arch_32_26_250_65536_2534_158720,13159,13818522.05,32,3328,3328,1,128,250,128,65536,64,2534,1,158720
arch_8_32_38_2560_2258_16384,13159,13396112.88,8,4096,4096,1,128,38,128,2560,64,2258,1,16384
arch_64_4_24_64512_500_16384,13159,13822409.81,64,512,512,1,128,24,128,64512,64,500,1,16384
arch_64_10_252_55552_1240_183296,13159,13785137.69,64,1280,1280,1,128,252,128,55552,64,1240,1,183296
arch_32_26_174_17664_3642_258048,13159,13512704.16,32,3328,3328,1,128,174,128,17664,64,3642,1,258048
arch_64_14_176_25088_1514_247808,13159,13588362.29,64,1792,1792,1,128,176,128,25088,64,1514,1,247808
arch_16_30_256_38656_1808_206848,13159,13639143.16,16,3840,3840,1,128,256,128,38656,64,1808,1,206848
arch_32_32_100_44800_3044_202752,13159,13676862.23,32,4096,4096,1,128,100,128,44800,64,3044,1,202752
arch_64_6_60_60672_1788_189440,13159,13818848.48,64,768,768,1,128,60,128,60672,64,1788,1,189440
arch_32_12_6_45312_3678_41984,13159,13703330.73,32,1536,1536,1,128,6,128,45312,64,3678,1,41984
arch_16_6_254_17408_2220_182272,13159,13551962.05,16,768,768,1,128,254,128,17408,64,2220,1,182272
arch_4_30_88_64768_640_225280,13159,13833333.55,4,3840,3840,1,128,88,128,64768,64,640,1,225280
arch_64_26_62_512_2578_144384,13159,13396575.68,64,3328,3328,1,128,62,128,512,64,2578,1,144384
arch_64_2_42_28416_3578_27648,13159,13621529.73,64,256,256,1,128,42,128,28416,64,3578,1,27648
arch_64_4_30_46080_3822_104448,13159,13721091.22,64,512,512,1,128,30,128,46080,64,3822,1,104448
